City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
258,muscat,0,OM,1542070200,54,23.6,58.55,80.6,5.82
259,ilulissat,44,GL,1542070200,72,69.22,-51.1,15.8,9.17
260,finschhafen,68,PG,1542074881,92,-6.6,147.85,77.26,3.15
261,pecos,90,US,1542073980,52,31.42,-103.49,35.78,13.87
262,namatanai,8,PG,1542074882,95,-3.66,152.44,86.44,9.08
263,talnakh,0,RU,1542074882,52,69.49,88.39,-31.24,5.17
264,bathsheba,40,BB,1542070800,83,13.22,-59.52,80.6,14.99
265,miandrivazo,0,MG,1542074883,84,-19.53,45.46,66.82,2.71
266,mugumu,32,TZ,1542074883,94,-1.84,34.67,58.14,5.06
267,komsomolskiy,92,RU,1542074883,95,67.55,63.78,31.09,25.97
268,sarangani,88,PH,1542074884,100,5.4,125.46,80.19,7.85
269,rosarito,75,CO,1542070800,100,4.91,-75.23,73.4,0.92
270,izhma,88,RU,1542074885,77,65.01,53.91,26.5,8.19
271,beloha,0,MG,1542074885,76,-25.17,45.06,67.05,16.13
272,hamilton,40,BM,1542070500,68,32.3,-64.78,69.8,14.99
273,fez,75,MA,1542072600,87,34.03,-5.02,53.6,1.14
274,altamira,0,BR,1542074720,81,-3.2,-52.21,80.14,4.27
275,henties bay,100,NA,1542074887,89,-22.12,14.28,63.4,5.39
276,soyo,88,AO,1542074887,94,-6.13,12.37,77.89,3.83
277,morros,0,BR,1542070800,83,-2.87,-44.04,80.6,8.05
278,praia da vitoria,20,PT,1542070800,88,38.73,-27.07,64.4,21.83
279,sabha,0,LY,1542074888,83,27.03,14.43,46.75,2.93
280,baker city,1,US,1542073980,51,44.77,-117.83,30.92,4.7
281,lakes entrance,100,AU,1542074839,52,-37.88,147.99,77.53,10.2
282,acapulco,75,MX,1542069960,83,16.86,-99.88,80.6,5.82
283,yumen,8,CN,1542074891,71,40.29,97.04,33.61,8.97
284,tarko-sale,56,RU,1542074780,75,64.92,77.78,-2.93,7.96
285,soe,90,EE,1542070200,93,57.91,26.05,39.2,9.17
286,kurumkan,32,RU,1542074892,81,54.33,110.32,6.97,2.59
287,suihua,0,CN,1542074892,98,46.64,126.99,33.39,4.61
288,butembo,12,CD,1542074893,92,0.12,29.29,58.36,2.26
289,zlitan,0,LY,1542074893,100,32.47,14.57,55.39,4.61
290,luganville,80,VU,1542074893,100,-15.51,167.18,78.34,7.4
291,ankang,92,CN,1542074894,83,32.73,108.99,47.92,2.59
292,shahr-e babak,0,IR,1542074894,71,30.12,55.12,34.15,3.94
293,cidreira,68,BR,1542074895,83,-30.17,-50.22,73.3,19.04
294,egvekinot,0,RU,1542074895,58,66.32,-179.17,-12.52,2.15
295,bubaque,8,GW,1542074895,100,11.28,-15.83,83.34,13.11
296,jacobabad,0,PK,1542074896,84,28.29,68.44,66.64,6.73
297,fortuna,0,ES,1542072600,87,38.18,-1.13,59.0,6.93
298,khorramshahr,0,IR,1542074400,82,30.43,48.18,62.6,4.7
299,sorong,64,ID,1542074897,100,-0.86,131.25,83.56,5.95
300,saint-francois,92,FR,1542072600,100,46.42,3.91,51.8,2.24
301,caravelas,88,BR,1542074863,100,-17.73,-39.27,74.7,12.66
302,pingdu,0,CN,1542074400,50,36.79,119.95,57.2,4.47
303,nouadhibou,0,MR,1542070800,82,20.93,-17.03,66.2,19.46
304,necochea,68,AR,1542074776,93,-38.55,-58.74,66.46,15.23
305,ahipara,76,NZ,1542074899,65,-35.17,173.16,66.91,13.89
306,taylorville,90,US,1542072900,90,39.55,-89.29,30.02,18.34
307,atambua,8,ID,1542074900,77,-9.11,124.89,88.29,2.93
308,naftalan,75,AZ,1542074400,87,40.5,46.82,46.4,0.69
309,nova bystrice,80,CZ,1542074900,96,49.02,15.1,40.59,3.6
